,name,product,EEG_Features,Label
22,Abhishek,23,"[-0.07136752 -0.10947819 -0.09476132 -0.07829098 -0.10843548 -0.03995287
 -0.06321634 -0.05307074 -0.04013197 -0.06090938 -0.0350183  -0.04397409
 -0.03726397 -0.03520657 -0.04572032 -0.06079545 -0.05621792 -0.04724335
 -0.05008579 -0.05938637 -0.0834504  -0.0614116  -0.05485758 -0.08646637
 -0.22946911 -0.04683932 -0.05309794 -0.04712931 -0.04258777 -0.04933295
 -0.04335793 -0.04464976 -0.03881826 -0.03844369 -0.05029624 -0.04916855
 -0.04697378 -0.04292738 -0.03971061 -0.05670331 -0.06184538 -0.05779112
 -0.05601102 -0.04792946 -0.08823963  1.83003974  0.82954907  0.56987005
  1.46148165  2.31146981 -0.03137738 -0.05048815 -0.0456796  -0.03707546
 -0.05085887 -0.08864298 -0.10578305 -0.10473782 -0.11545517 -0.11215691
 -0.05643774 -0.06034084 -0.04983441 -0.04235829 -0.06972859 -0.03648939
 -0.02071616 -0.02545155 -0.03302574 -0.050734  ]",1
23,Abhishek,24,"[ 1.89370725e-01  5.86658306e-02 -4.74164536e-02 -3.45656159e-02
 -3.78284231e-02  2.10728636e-01  7.41241163e-02  2.49484766e-03
 -5.95749930e-03 -2.56787725e-03  1.59832605e-01  3.44245435e-02
 -3.83803919e-03 -2.79802006e-05 -1.41263331e-02  1.24381055e+00
  8.92371062e-01  7.18073451e-01  1.31712124e+00  9.01642340e-01
 -3.20251317e-03 -1.08617466e-02 -3.76908061e-02 -5.18239113e-02
 -1.15841293e-01  1.36512139e-01  2.33344206e-02  1.13835345e-02
  4.71583107e-02  2.54848684e-01  1.51451196e-01  3.68705676e-02
  9.32897801e-03  7.68347316e-03  2.18049631e-02  1.03372409e-01
  4.89875541e-03 -5.04142257e-04 -4.19630311e-03  3.68322282e-03
  1.97700054e-01  5.88019415e-02  2.10075500e-02  2.21800756e-02
  9.55542603e-02  5.14259402e-01  1.03689115e+00  2.39626055e+00
  2.55450422e+00  1.70021163e+00  1.93852634e-01  3.35980212e-02
  1.52432143e-03  3.75866257e-03 -1.04611991e-02  3.21768598e-02
 -5.05203315e-02 -8.64908608e-02 -1.01809771e-01 -9.92234596e-02
  2.18947010e-01  5.71537960e-02 -2.15244967e-03  5.83279777e-03
 -1.25265346e-02  2.01526626e-03 -5.07072194e-02 -3.01534720e-02
 -3.15913825e-02 -3.65523789e-02]",0
24,Abhishek,25,"[-9.78157858e-02  1.94227689e-03 -8.09788573e-02 -4.70500548e-02
 -7.68944601e-02 -5.01168057e-02  1.80491446e-02 -3.08395036e-02
 -1.53955954e-02 -2.64705747e-02 -4.17312607e-02  1.40810271e-02
 -2.34987952e-02 -1.62773887e-02 -2.59126781e-02  3.36395085e-02
 -1.49781050e-02 -2.91867954e-02 -3.97931063e-02 -5.33569577e-02
  6.55262360e-01  1.12484319e+00  6.02304179e-02  3.12133156e-01
 -1.59077519e-01 -3.69739922e-02 -1.22423226e-02 -2.80877116e-02
 -6.40082946e-03  6.41462224e-02 -3.80152265e-02  1.23456010e-02
 -1.22538362e-02 -1.12840182e-02 -2.11089869e-02 -4.16825464e-02
 -4.64038829e-03 -2.22324163e-02 -2.36307294e-02 -2.61446542e-02
 -4.27321076e-02  4.38103689e-03 -2.22349042e-02 -2.13122915e-03
  4.52822197e-03  2.88155646e+00  3.93148353e+00  1.54403510e+00
  1.39150469e+00  1.37467358e+00 -4.01833505e-02  4.46302686e-02
 -1.58803841e-02 -1.51398552e-02 -2.06540097e-02 -8.93042864e-02
 -8.59746643e-02 -1.00550750e-01 -1.11288372e-01 -1.06439835e-01
 -6.96544745e-02  1.29546518e-02 -3.38334903e-02 -1.92284536e-02
 -2.73769106e-02 -3.50447657e-02  6.61855314e-02 -4.72523913e-02
 -3.79287190e-02 -3.88900084e-02]",1
25,Abhishek,26,"[-0.099115   -0.10412426 -0.06794699 -0.06530668 -0.08464991 -0.05471783
 -0.05703307 -0.03899426 -0.0374649  -0.0508906  -0.0447717  -0.03862958
 -0.02864039 -0.0231874  -0.03776558 -0.0577585  -0.05180412 -0.03992079
 -0.02962886 -0.01279114 -0.04927566 -0.00957044 -0.00794323  0.14055514
  0.01934809 -0.04922572 -0.04513211 -0.03717452 -0.02936608 -0.02751167
 -0.04495114 -0.03269932 -0.03219638 -0.02316632 -0.03339242 -0.05082904
 -0.04204945 -0.03375497 -0.03094526 -0.04156274 -0.06043071 -0.04990794
 -0.04443574 -0.04247551 -0.07026317  3.15361153  2.13940081  0.2440092
  1.88626415  1.12824681 -0.05143906 -0.03830957 -0.03463193 -0.03034059
 -0.03376988 -0.09180084 -0.10374767 -0.10187497 -0.11189364 -0.11014313
 -0.07495922 -0.06336367 -0.03952333 -0.03248048 -0.0472102  -0.059622
 -0.05942    -0.03161542 -0.03884815 -0.04809596]",1
26,Abhishek,27,"[ 0.79777884  0.13365749 -0.0760994   0.03304379  0.07052772  0.99864031
  0.11904724 -0.03896969  0.0511757   0.08642205  0.66661079  0.07188796
 -0.02316541  0.03769673  0.03353799  0.06987266  0.17069889  0.05599514
  0.06463123  0.06663862 -0.03515075 -0.05851073 -0.05123032 -0.0963939
 -0.17001718  0.7000559   0.04363507 -0.01564096  0.05282954  0.32224025
  0.63809281  0.08110778 -0.01637744  0.04206563  0.07253806  0.46205097
  0.07505603 -0.028332    0.01984595  0.07357063  0.84257298  0.12245317
 -0.00529608  0.06370623  0.3304631   1.52738967  3.27126433  2.41325211
  2.83639775  1.25180526  0.71467975  0.09585823 -0.02119785  0.04752808
  0.05020005  0.14356449 -0.06145074 -0.09961335 -0.09796752 -0.09426411
  0.56512787  0.12279309 -0.01107571  0.06472652  0.07581882  0.01800098
  0.04180172 -0.02879258 -0.02672408 -0.01426685]",1
27,Abhishek,28,"[-0.08650076 -0.09453011 -0.08784814 -0.09257365 -0.10125082 -0.05062939
 -0.05031531 -0.04602733 -0.0493794  -0.04757876 -0.0383269  -0.03643558
 -0.03383356 -0.03740396 -0.0371817  -0.06216277 -0.05725131 -0.04815373
 -0.05282015 -0.06003993 -0.07953867 -0.06092455 -0.05134283 -0.07695272
 -0.08789353 -0.04462229 -0.04567271 -0.04374671 -0.03804427 -0.0142662
 -0.03901319 -0.03859416 -0.03684536 -0.03956051 -0.03856793 -0.04927945
 -0.04063096 -0.04071745 -0.04456333 -0.05152382 -0.05610007 -0.04606738
 -0.04978205 -0.05308166 -0.07598631  4.14827347  1.1077705   2.44972287
  2.89549035  1.09962105 -0.04153281 -0.02845751 -0.0406057  -0.04051869
 -0.04410023 -0.0897714  -0.10126114 -0.10277343 -0.11577775 -0.10993349
 -0.05604181 -0.05277503 -0.0441756  -0.04711446 -0.05849048 -0.00489534
 -0.03826887 -0.02516269 -0.03106249 -0.0363385 ]",1
28,Abhishek,29,"[-0.08313223 -0.07005907 -0.08421701 -0.08358553 -0.09448461 -0.06624825
 -0.04257543 -0.03112868 -0.02273134 -0.01088849 -0.03096604 -0.01769719
 -0.02845275 -0.03008049 -0.03527783 -0.06325371 -0.05308537 -0.04617588
 -0.04727996 -0.05628973 -0.08297726 -0.06055519 -0.05252258 -0.09163904
 -0.00904955 -0.04948662 -0.02185398 -0.04264585 -0.04038702 -0.03466059
 -0.04417038 -0.01886321 -0.03412414 -0.03946638 -0.03959028 -0.04788855
 -0.02548146 -0.0358286  -0.04250272 -0.04570503 -0.06120846 -0.02159004
 -0.0413938  -0.05726177 -0.07790699  3.51788222  2.03251103  2.33066944
  2.03509764  1.96369331 -0.04096409 -0.02553531 -0.03102712 -0.02759022
 -0.00391724 -0.08818895 -0.09713372 -0.10173562 -0.11514192 -0.10875963
 -0.02045308 -0.032336   -0.03587752 -0.03041254 -0.02090347 -0.02619172
 -0.01264743 -0.04471695 -0.04268792 -0.04271856]",0
29,Abhishek,30,"[-0.09652387 -0.11917662 -0.08440708 -0.10250013 -0.10611002 -0.06732585
 -0.05934104 -0.03547487 -0.05215531 -0.05396184 -0.04322287 -0.04623918
 -0.03181487 -0.04061166 -0.04172296 -0.05505851 -0.04164724 -0.04127526
 -0.03806072 -0.04121693 -0.08377655 -0.05828037 -0.04986769 -0.06996032
 -0.07490196 -0.04526008 -0.05238379 -0.03186311 -0.04684053 -0.05087702
 -0.03991366 -0.04509698 -0.03013469 -0.04032009 -0.04688504 -0.04595908
 -0.04722331 -0.03363618 -0.04580223 -0.05711356 -0.05237203 -0.06092475
 -0.03977356 -0.06129472 -0.0942876   1.73384627  2.47266752  2.33669374
  2.2634579   2.98004035 -0.02349517 -0.05462758 -0.03358817 -0.04339797
 -0.0537589  -0.09084666 -0.10661821 -0.10299271 -0.11636775 -0.11104516
 -0.06013706 -0.07264764 -0.04048848 -0.04946986 -0.0664949  -0.06956647
 -0.06999074 -0.04445525 -0.04026155 -0.05088881]",0
30,Abhishek,31,"[-0.08834262 -0.06549611 -0.09554518 -0.10045056 -0.10827802 -0.05464217
 -0.04628368 -0.04962816 -0.05233945 -0.05247265 -0.03839907 -0.0331886
 -0.03842905 -0.03799369 -0.04046366 -0.06163031 -0.05491938 -0.04655583
 -0.04961514 -0.05748528  0.06118895  0.02714383  0.00430443  0.10238277
 -0.11557616 -0.05751011 -0.04252822 -0.04209369 -0.04639656 -0.03026555
 -0.05080095 -0.03811778 -0.03467789 -0.02937613 -0.03741729 -0.05092855
 -0.04165003 -0.03804687 -0.04035298 -0.04428787 -0.06720418 -0.03786364
 -0.04146421 -0.04668069 -0.05817235  1.8798953   0.65241763  0.84315414
  0.89796644  0.49090534 -0.03098817 -0.03060609 -0.03833835 -0.03986836
 -0.04413858 -0.08905358 -0.09891332 -0.10448525 -0.11493364 -0.10986424
 -0.04679651 -0.03917446 -0.03649076 -0.04377176 -0.05718852 -0.03296563
 -0.05028722 -0.04051598 -0.04371972 -0.04238074]",0
31,Abhishek,32,"[-8.76236691e-02 -3.37538095e-02  5.33750835e-03  3.81678940e-02
  1.06139503e-01 -3.43584116e-02  1.29419407e-02  4.81015130e-02
  8.11501014e-02  1.62620366e-01 -2.17777833e-02  9.97252774e-03
  2.43131910e-02  6.99370812e-02  1.21462206e-01 -5.00496731e-02
 -1.95015382e-02 -1.89726655e-02  7.56391335e-02  1.33078397e-01
  1.88330829e-01  4.95243853e-02  1.92080142e-02  1.27534488e-01
  1.56944247e-01 -3.12901211e-02  4.68161153e-03  2.05327387e-02
  6.22321241e-02  1.76584681e-01 -3.98309140e-02  3.32403133e-03
  2.54969777e-02  7.98595833e-02  1.40419494e-01 -4.44717143e-02
 -1.93950652e-02 -1.45314018e-02 -5.84970071e-03  8.93326623e-03
 -4.65463307e-02  1.34159810e-04  1.99874984e-02  5.10771567e-02
  1.52849639e-01  2.80956711e+00  1.01246961e+00  7.77806857e-01
  1.67712792e+00  1.46821416e+00  6.92475851e-02  1.54321441e-01
  9.91424052e-02  5.14011741e-02  3.02188676e-01 -8.76702971e-02
 -9.43445550e-02 -9.33313590e-02 -1.03222514e-01 -7.61166774e-02
 -4.35511140e-02  4.55006519e-03  4.88511099e-02  1.71948757e-02
  8.89248514e-02 -4.70578803e-02 -4.70862186e-02 -2.78913449e-02
 -1.77002497e-02 -1.64206997e-02]",1
32,Abhishek,33,"[ 0.17071023 -0.07629938 -0.06113011 -0.08181551 -0.09204687  0.19035782
 -0.03747957 -0.03214423 -0.0407372  -0.04808585  0.10825549 -0.0276392
 -0.01392498 -0.02873385 -0.03785135 -0.05894488 -0.05143934 -0.03858416
 -0.04539556 -0.05556083 -0.044347   -0.05111429 -0.03593864 -0.05581866
 -0.0065065   0.14596991 -0.03656251 -0.0357917  -0.03661716  0.05876057
  0.10328588 -0.0259627  -0.01784454 -0.02566313 -0.03605475  0.0771591
 -0.04255263 -0.02980152 -0.03519797 -0.04353806  0.16313336 -0.03520495
 -0.03862947 -0.04642012  0.01299863  0.9121923   1.87144692  0.38737333
  0.5997853   0.63650926  0.12321048 -0.02677683 -0.01683479 -0.03033004
 -0.03196092 -0.02046546 -0.10006954 -0.09856826 -0.11299316 -0.10890449
  0.03922427 -0.05852585 -0.01517839 -0.03215395 -0.05146782 -0.05750167
 -0.07033298 -0.03695931 -0.04358161 -0.05085815]",0
33,Abhishek,34,"[ 0.39888787 -0.07063787 -0.06649584 -0.07571276 -0.10233976  0.38294338
 -0.02924825 -0.03169755 -0.0335299  -0.0549629   0.30462785 -0.01000374
 -0.00951925 -0.02017561 -0.03426445 -0.04903658 -0.05484579 -0.04649499
 -0.04896631 -0.05654339 -0.04334481 -0.06009469 -0.04943682 -0.07750677
 -0.23653912  0.30408506 -0.02919536 -0.02122922  0.01928306  0.23486635
  0.26269274 -0.02384537 -0.01812031 -0.01563458 -0.01886086  0.13793365
 -0.03730439 -0.02289893 -0.02493749 -0.03678005  0.32559541 -0.03411797
 -0.04490833 -0.03119466  0.01930354  1.96644365  0.39693086  0.71701714
  1.003211    1.02917915  0.28171884 -0.03000347 -0.01997427 -0.02159265
 -0.04656463  0.03706516 -0.09707609 -0.09969254 -0.11243477 -0.10990548
  0.18713413 -0.04296687 -0.02483572 -0.03106768 -0.05826311  0.04175951
 -0.04527763 -0.02548037 -0.04585859 -0.04007607]",0
34,Abhishek,35,"[-0.09124062 -0.06002902 -0.07602499 -0.07991984 -0.10923273 -0.06040477
 -0.04005373 -0.03883275 -0.03882235 -0.05788409 -0.03843132 -0.02050394
 -0.0266621  -0.02807788 -0.0408749  -0.06362877 -0.05635822 -0.04783094
 -0.05224893 -0.06036279 -0.08381998 -0.05913274 -0.05408802 -0.08295621
 -0.1677893  -0.0462282  -0.03428016 -0.03357568 -0.03721394 -0.05075994
 -0.04228983 -0.02356223 -0.01864956 -0.02355928 -0.04962276 -0.04557507
 -0.02986366 -0.02845239 -0.03155495 -0.05358763 -0.05523298 -0.03037236
 -0.02671501 -0.04142809 -0.08200157  0.28553297  0.91273164  1.53917317
  0.75147807  0.66092076 -0.03929758 -0.01596478 -0.02658197 -0.03658066
 -0.04693679 -0.08967574 -0.09646793 -0.10061973 -0.11381655 -0.10955131
 -0.05798366 -0.02868405 -0.02715236 -0.04021193 -0.0601894  -0.05407338
 -0.06261136 -0.04743668 -0.04417567 -0.05332497]",0
35,Abhishek,36,"[-0.05482284 -0.09211914 -0.06904904 -0.08062584 -0.10490029 -0.01368565
 -0.04603364 -0.03990687 -0.03675242 -0.04544007 -0.0080777  -0.03308602
 -0.02732776 -0.03090035 -0.04359961 -0.05512341 -0.05644287 -0.04699995
 -0.0523701  -0.05980353 -0.07176918 -0.05732788 -0.05148334 -0.10261151
 -0.04957115 -0.02051506 -0.04873687 -0.04386374 -0.02118871 -0.03235369
 -0.00735947 -0.0309878  -0.02641604 -0.0325272  -0.04054807 -0.03992366
 -0.04141531 -0.036754   -0.0400367  -0.0483686  -0.0306697  -0.05203427
 -0.04535513 -0.0347983  -0.04561716  0.17351771  0.75775851  0.20267911
  1.0483981   1.12631619  0.02006218 -0.02605031 -0.01434429 -0.03869398
 -0.03613069 -0.08016721 -0.10191167 -0.10091789 -0.11458504 -0.10996444
 -0.06800216 -0.05098767 -0.01738022 -0.04473177 -0.05857203 -0.03782707
 -0.07698168 -0.04917233 -0.04187232 -0.05053887]",0
36,Abhishek,37,"[-0.11044117 -0.07616937 -0.09470428 -0.08440963 -0.11321049 -0.07496538
 -0.04042558 -0.04656074 -0.04529612 -0.06129853 -0.05423527 -0.02612736
 -0.0347572  -0.03262331 -0.0447295  -0.0643929  -0.0566412  -0.04851937
 -0.05281751 -0.06090038 -0.08594941 -0.05879149 -0.05188585 -0.10301062
 -0.07990764 -0.06132519 -0.03678831 -0.04083895 -0.04138601 -0.05700897
 -0.05810004 -0.02334868 -0.03638246 -0.03666198 -0.05474306 -0.0588536
 -0.03599266 -0.03700487 -0.03754093 -0.0605376  -0.07587853 -0.03413833
 -0.04455363 -0.04709153 -0.0959222   1.54480171  2.37852506  1.04875881
  1.07854033  0.63799133 -0.0513933  -0.02192254 -0.0384718  -0.03985675
 -0.0575026  -0.09422175 -0.09680358 -0.10265329 -0.11466373 -0.11204213
 -0.05635189 -0.04124885 -0.04438996 -0.04076102 -0.07464635 -0.04075454
 -0.04904438 -0.04468523 -0.04703247 -0.04316514]",1
37,Abhishek,38,"[-0.08053857  0.02251725 -0.04918124 -0.08543431 -0.08709772 -0.04747298
  0.01958463 -0.01480379 -0.03937763 -0.04208448 -0.03701331  0.02379494
 -0.00972046 -0.03505388 -0.03482916 -0.06349918 -0.05391938 -0.04711634
 -0.05253763 -0.06031105 -0.08441173 -0.05755108 -0.05006228 -0.09111719
 -0.10141231 -0.04041664 -0.01533193 -0.02976638  0.01828519  0.15785316
 -0.04619998  0.0069996  -0.00499505 -0.02581362 -0.01268145 -0.05030521
 -0.00647261 -0.01616852 -0.0350818  -0.03105111 -0.0581864  -0.00265307
 -0.02608883 -0.02244797 -0.00734127  1.21422607  0.09234301  0.68131021
  1.03670241  0.8496746  -0.02108631  0.04733243 -0.00240127 -0.03593824
 -0.03617643 -0.08792028 -0.0805984  -0.09717595 -0.11464065 -0.10865404
 -0.06727513 -0.00634716 -0.01923304 -0.03689174 -0.03938007 -0.05344578
 -0.02680364 -0.04077047 -0.04277782 -0.04449763]",1
38,Abhishek,39,"[-6.13097816e-02 -2.57180732e-02 -5.87365690e-02 -7.99156054e-02
 -1.06682841e-01 -3.15073813e-02  1.69031822e-03 -3.39317762e-02
 -4.39456230e-02 -6.17055744e-02 -2.49592257e-02  2.59444674e-03
 -2.50794751e-02 -3.10865638e-02 -4.63785116e-02 -6.33285982e-02
 -5.38576592e-02 -4.75902982e-02 -5.12657309e-02 -6.03062837e-02
 -8.81985231e-02 -5.92432138e-02 -5.21215477e-02 -8.66714027e-02
 -8.26248425e-02 -2.87245314e-02 -1.81229544e-02 -3.90431329e-02
 -4.85882858e-04  3.62855925e-02 -3.11113076e-02  8.91161379e-04
 -2.82422542e-02 -2.82049933e-02 -3.42790984e-02 -4.51178470e-02
 -1.87884917e-02 -3.37561062e-02 -2.96108289e-02 -4.52425973e-02
 -4.22845417e-02 -1.10941055e-02 -4.23399650e-02 -7.94433464e-03
 -1.66472982e-02  2.31390601e-01  5.60435845e-01  2.04064414e-02
  7.40334616e-01  2.48932326e-01 -2.72822899e-02  6.70183472e-03
 -2.99653467e-02 -3.13713333e-02 -4.66753617e-02 -8.32620950e-02
 -8.78707188e-02 -1.00921587e-01 -1.14045776e-01 -1.11416062e-01
 -6.97362164e-02 -3.18441527e-02 -3.47767991e-02 -4.22991500e-02
 -5.87950249e-02 -4.32157001e-02 -5.26974575e-03 -3.53952497e-02
 -4.51353060e-02 -5.15396625e-02]",0
39,Abhishek,40,"[-0.10472882 -0.0731653  -0.07986237 -0.10127219 -0.10498746 -0.0684681
 -0.02964935 -0.04054891 -0.0504862  -0.05111681 -0.0506219  -0.02940473
 -0.03238708 -0.03787008 -0.03660321  0.0089763   0.01162141  0.01804315
  0.02602728  0.02727571 -0.07993631 -0.06076675 -0.05202481 -0.08777192
 -0.0475561  -0.05797268 -0.03695527 -0.03911877 -0.04403849 -0.05376108
 -0.0548602  -0.02898461 -0.02968168 -0.03791882 -0.04984785 -0.05552083
 -0.03600216 -0.03754361 -0.04327745 -0.05526316 -0.07097763 -0.03951677
 -0.04270515 -0.0559471  -0.08533845  1.24828556  0.54384336  0.38468166
  0.94940289  0.69460156 -0.04766261 -0.0150563  -0.02722394 -0.04308397
 -0.04672153 -0.0932402  -0.10019514 -0.10266513 -0.11611189 -0.11136959
 -0.06577744 -0.04688462 -0.03633678 -0.04695145 -0.05921487 -0.0394258
 -0.03771088 -0.04172132 -0.04191334 -0.04172799]",1
40,Abhishek,41,"[ 0.11527032  0.03695039 -0.04154607 -0.08382959 -0.09175222  0.13621671
  0.04430701 -0.02234104 -0.04078699 -0.04892865  0.11738147  0.04558763
 -0.01135557 -0.02940929 -0.0350533   0.45595028  0.44998316  0.41214543
  0.40829375  0.23328256 -0.07650688 -0.05906399 -0.05067711 -0.08101738
 -0.20573983  0.09988619 -0.00152011 -0.0272379   0.12495492  0.21576264
  0.09966674  0.05490743 -0.00736075 -0.02502131 -0.03369008  0.02339906
  0.02146553 -0.01774212 -0.02789632 -0.0343028   0.14632195  0.0675928
 -0.04032795  0.01081287  0.07558432  1.08019503  0.20846559  0.49236959
  1.21461487  0.37209135  0.18080656  0.0674646  -0.00600551 -0.03760399
 -0.03972532 -0.03213385 -0.07251049 -0.09646615 -0.11374254 -0.10851605
 -0.03646369 -0.02416519 -0.00842413 -0.03923867 -0.05146692 -0.03551639
 -0.04360698 -0.04102836 -0.04610007 -0.04698464]",0
41,Abhishek,42,"[-0.1149021  -0.10592434 -0.0825026  -0.09988987 -0.10513112 -0.07091545
 -0.05165991 -0.03499898 -0.04876291 -0.05477398 -0.05651472 -0.04011718
 -0.03003056 -0.03637513 -0.04067191 -0.06112429 -0.05372162 -0.04603165
 -0.04966217 -0.05419022 -0.05320364 -0.03229588 -0.0275072   0.15591284
  0.3630059  -0.05792679 -0.04954558 -0.03547645 -0.04910842 -0.05212371
 -0.05299154 -0.03913949 -0.03060268 -0.04016859 -0.04215064 -0.05844921
 -0.04311112 -0.03441859 -0.04383711 -0.0497259  -0.07394889 -0.05488414
 -0.03789441 -0.05833199 -0.07847396  0.28137291  0.39621236  0.11108252
  0.53316626  0.78715922 -0.06090971 -0.0346552  -0.03177863 -0.04431041
 -0.05112243 -0.09575157 -0.10256118 -0.10184959 -0.11578291 -0.11119744
 -0.08129423 -0.06017206 -0.03697248 -0.05079111 -0.06265624 -0.06163408
 -0.05805905 -0.03496694 -0.0443329  -0.0468427 ]",1
42,Ankur,1,"[-0.02196359  0.05720249  0.01347353  0.02244224 -0.04035191 -0.07352561
 -0.06255742 -0.05163448 -0.05731519 -0.06697764  0.05617725 -0.0188477
 -0.02910372 -0.03206146 -0.04616092 -0.05586002 -0.04649873 -0.04421238
 -0.04661375 -0.05335512 -0.08705036 -0.05892466 -0.05171845 -0.09947854
 -0.21665801 -0.06380073 -0.05496663 -0.04697635 -0.05196615 -0.05891331
 -0.05793679 -0.04279264 -0.03698725 -0.04510938 -0.05636709 -0.05809856
 -0.04368406 -0.04103866 -0.04735403 -0.05610625 -0.079427   -0.06533311
 -0.05615675 -0.06976759 -0.09739775 -0.49172301 -0.52396036 -0.45215395
 -0.35126648 -0.49512463 -0.02743241 -0.02898755  0.01770198 -0.03783209
 -0.06139315 -0.09012594 -0.1018321  -0.1030166  -0.11527822 -0.11225271
 -0.08072546 -0.06726998 -0.05228505 -0.05800589 -0.07623123 -0.02771713
  0.10236825 -0.0134648  -0.02336726 -0.04833052]",1
43,Ankur,2,"[-0.10307825 -0.12604962 -0.10139654 -0.1055864  -0.12538523 -0.07347784
 -0.07264243 -0.05343233 -0.05666743 -0.06523467  0.00522969 -0.00565509
 -0.03052225 -0.03599102 -0.04995492 -0.06078582 -0.05434601 -0.04491907
 -0.04862927 -0.05657589 -0.08283816 -0.06084717 -0.04640512 -0.07039685
 -0.21334852 -0.06501862 -0.05705747 -0.04799691 -0.05209441 -0.05939654
 -0.05890439 -0.05049242 -0.04171845 -0.04650582 -0.05996991 -0.05942072
 -0.0489309  -0.04104259 -0.04877085 -0.06048402 -0.08108906 -0.06781698
 -0.05657205 -0.0714842  -0.09921889 -0.25699019 -0.47897948 -0.47551607
 -0.46450314 -0.42433272  0.10141166  0.05825334 -0.00874834 -0.03592933
 -0.06208681 -0.09339883 -0.10534547 -0.10494136 -0.11737883 -0.11308613
 -0.07742034 -0.07208425 -0.0566241  -0.0602529  -0.07740246  0.04596674
  0.03242459 -0.00272933  0.05222912 -0.02857178]",0
44,Ankur,3,"[-0.06353871 -0.07207574 -0.09289136 -0.11257582 -0.1164068  -0.05356133
 -0.05374861 -0.0535386  -0.06127874 -0.06275495  0.0646015  -0.00900669
 -0.02613509 -0.03286186 -0.04502351 -0.04940093 -0.03905303 -0.0400849
 -0.045702   -0.04943283 -0.08493748 -0.06097612 -0.0537813  -0.0798726
 -0.25767692 -0.06314469 -0.05601862 -0.04783432 -0.05310507 -0.0593551
 -0.0563918  -0.04744032 -0.04149835 -0.05067786 -0.05841372 -0.05346188
 -0.04349644 -0.04203898 -0.05093199 -0.05627969 -0.0768411  -0.06234774
 -0.0567192  -0.07188063 -0.09692511 -0.5157863  -0.47680697 -0.16755529
 -0.35212068 -0.43908135  0.05274535  0.01446265  0.00395321 -0.04201262
 -0.05874826 -0.08874018 -0.10233401 -0.10478704 -0.11790712 -0.11200094
 -0.07530582 -0.05872058 -0.05345992 -0.06273072 -0.07259991  0.03508173
  0.20343518  0.07791484  0.01468825 -0.03607273]",0
45,Ankur,4,"[-0.12019348 -0.12570842 -0.10884615 -0.11079746 -0.1183814  -0.07867399
 -0.07184813 -0.05852895 -0.0617663  -0.06123556  0.01030098  0.00510959
 -0.01528401 -0.03116682 -0.04573556 -0.06192622 -0.05619297 -0.04616285
 -0.04893366 -0.05463675 -0.09080536 -0.06061588 -0.0539693  -0.08419887
 -0.27087137 -0.06275746 -0.05900614 -0.04855033 -0.05225362 -0.0582246
 -0.06184593 -0.05167074 -0.04309021 -0.05015146 -0.05904638 -0.06104813
 -0.05136456 -0.04327902 -0.04906687 -0.05765927 -0.08159789 -0.06798596
 -0.05782493 -0.07130264 -0.09801852 -0.59835262 -0.47686689 -0.24741383
 -0.28796604 -0.50777607  0.10750477  0.09979168  0.00215885 -0.03571457
 -0.05834198 -0.09364562 -0.10422651 -0.10474042 -0.11751086 -0.11259828
 -0.08742228 -0.07011719 -0.05599575 -0.06171572 -0.07713527  0.01310638
  0.11085838 -0.0133853  -0.02112064 -0.04948949]",1
46,Ankur,5,"[-0.10875969 -0.1133423  -0.08817542 -0.09801924 -0.12217159 -0.07075287
 -0.06802987 -0.05116433 -0.05789232 -0.06446382  0.02961558 -0.01861666
 -0.03357884 -0.03802984 -0.05064525 -0.06085267 -0.05431891 -0.04344452
 -0.04720951 -0.05508988 -0.08597678 -0.05895787 -0.05032421 -0.09815404
 -0.27714225 -0.06524385 -0.05793252 -0.04713926 -0.05033549 -0.05892486
 -0.06068714 -0.05007436 -0.04146207 -0.04756506 -0.05929214 -0.06151745
 -0.04961815 -0.04056779 -0.04885977 -0.06162843 -0.08149749 -0.0681284
 -0.05565427 -0.06945206 -0.10056997 -0.31157    -0.50472112 -0.15513295
 -0.32389684 -0.49598434  0.05501234  0.06537431 -0.02114289 -0.04589902
 -0.0642386  -0.09409268 -0.1051613  -0.10430934 -0.1167022  -0.11314513
 -0.08208424 -0.06455742 -0.05303936 -0.06017933 -0.07861838  0.08085054
  0.09438771  0.01341731 -0.01144494 -0.04482159]",0
47,Ankur,6,"[-0.11408791 -0.11990732 -0.09581754 -0.10691092 -0.11222526 -0.07762103
 -0.06789554 -0.05271765 -0.05989328 -0.06369499 -0.04017074 -0.01373479
 -0.03395409 -0.03996597 -0.04626019 -0.06060716 -0.05078067 -0.04325301
 -0.04684649 -0.05343385 -0.08965481 -0.06228968 -0.05362868 -0.10010869
 -0.30392601 -0.06563688 -0.05727163 -0.04579833 -0.05112312 -0.05884893
 -0.06185449 -0.05079428 -0.04180566 -0.04889486 -0.05909771 -0.06141731
 -0.04838063 -0.03874132 -0.04741827 -0.05535637 -0.08171032 -0.06700816
 -0.05392079 -0.06915084 -0.09505432 -0.23621961 -0.4934495  -0.29341923
 -0.43121207 -0.54601281 -0.02054423 -0.02392285 -0.01969069 -0.03712224
 -0.0586819  -0.09531065 -0.10633381 -0.10419943 -0.11714648 -0.11271708
 -0.08885841 -0.07042646 -0.05515067 -0.06034012 -0.07387021 -0.03238534
  0.06114568 -0.03363282 -0.01960958 -0.05117422]",1
